	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d
	LEFT FOOT ON	RIGHT FOOT ON	ANALOGTIME	FRAMES	TIME
	EVENT_LABEL	EVENT_LABEL	FRAME_NUMBERS	FRAME_NUMBERS	FRAME_NUMBERS
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	X	X	X	X
2484			16.76025	2484	16.76025
2485			16.767	2485	16.767
2486			16.77375	2486	16.77375
2487			16.7805	2487	16.7805
2488			16.787251	2488	16.787251
2489			16.794001	2489	16.794001
2490			16.800751	2490	16.800751
2491			16.807501	2491	16.807501
2492			16.814251	2492	16.814251
2493			16.820999	2493	16.820999
2494			16.827749	2494	16.827749
2495			16.834499	2495	16.834499
2496			16.841249	2496	16.841249
2497			16.848	2497	16.848
2498			16.85475	2498	16.85475
2499			16.8615	2499	16.8615
2500			16.86825	2500	16.86825
2501			16.875	2501	16.875
2502			16.88175	2502	16.88175
2503			16.8885	2503	16.8885
2504			16.89525	2504	16.89525
2505			16.902	2505	16.902
2506			16.908751	2506	16.908751
2507			16.915501	2507	16.915501
2508			16.922251	2508	16.922251
2509			16.929001	2509	16.929001
2510			16.935751	2510	16.935751
2511			16.942499	2511	16.942499
2512			16.949249	2512	16.949249
2513			16.955999	2513	16.955999
2514			16.962749	2514	16.962749
2515			16.9695	2515	16.9695
2516			16.97625	2516	16.97625
2517			16.983	2517	16.983
2518			16.98975	2518	16.98975
2519			16.9965	2519	16.9965
2520			17.00325	2520	17.00325
2521			17.01	2521	17.01
2522			17.01675	2522	17.01675
2523			17.0235	2523	17.0235
2524			17.030251	2524	17.030251
2525			17.037001	2525	17.037001
2526			17.043751	2526	17.043751
2527			17.050501	2527	17.050501
2528			17.057251	2528	17.057251
2529			17.063999	2529	17.063999
2530			17.070749	2530	17.070749
2531			17.077499	2531	17.077499
2532			17.084249	2532	17.084249
2533			17.091	2533	17.091
2534			17.09775	2534	17.09775
2535			17.1045	2535	17.1045
2536			17.11125	2536	17.11125
2537			17.118	2537	17.118
2538			17.12475	2538	17.12475
2539			17.1315	2539	17.1315
2540			17.13825	2540	17.13825
2541			17.145	2541	17.145
2542			17.151751	2542	17.151751
2543			17.158501	2543	17.158501
2544			17.165251	2544	17.165251
2545			17.172001	2545	17.172001
2546			17.178751	2546	17.178751
2547			17.185499	2547	17.185499
2548			17.192249	2548	17.192249
2549			17.198999	2549	17.198999
2550			17.20575	2550	17.20575
2551			17.2125	2551	17.2125
2552			17.21925	2552	17.21925
2553			17.226	2553	17.226
2554			17.23275	2554	17.23275
2555			17.2395	2555	17.2395
2556			17.24625	2556	17.24625
2557			17.253	2557	17.253
2558			17.25975	2558	17.25975
2559			17.2665	2559	17.2665
2560			17.273251	2560	17.273251
2561			17.280001	2561	17.280001
2562			17.286751	2562	17.286751
2563			17.293501	2563	17.293501
2564			17.300251	2564	17.300251
2565			17.306999	2565	17.306999
2566			17.313749	2566	17.313749
2567			17.320499	2567	17.320499
2568			17.32725	2568	17.32725
2569			17.334	2569	17.334
2570			17.34075	2570	17.34075
2571			17.3475	2571	17.3475
2572			17.35425	2572	17.35425
2573			17.361	2573	17.361
2574			17.36775	2574	17.36775
2575			17.3745	2575	17.3745
2576			17.38125	2576	17.38125
2577			17.388	2577	17.388
2578			17.394751	2578	17.394751
2579			17.401501	2579	17.401501
2580			17.408251	2580	17.408251
2581			17.415001	2581	17.415001
2582			17.421749	2582	17.421749
2583			17.428499	2583	17.428499
2584			17.435249	2584	17.435249
2585			17.441999	2585	17.441999
2586			17.44875	2586	17.44875
2587			17.4555	2587	17.4555
2588			17.46225	2588	17.46225
2589			17.469	2589	17.469
2590			17.47575	2590	17.47575
2591			17.4825	2591	17.4825
2592			17.48925	2592	17.48925
2593			17.496	2593	17.496
2594			17.50275	2594	17.50275
2595			17.509501	2595	17.509501
2596			17.516251	2596	17.516251
2597			17.523001	2597	17.523001
2598			17.529751	2598	17.529751
2599			17.536501	2599	17.536501
2600			17.543249	2600	17.543249
2601			17.549999	2601	17.549999
2602			17.556749	2602	17.556749
2603			17.563499	2603	17.563499
2604			17.57025	2604	17.57025
2605			17.577	2605	17.577
2606			17.58375	2606	17.58375
2607			17.5905	2607	17.5905
2608			17.59725	2608	17.59725
2609			17.604	2609	17.604
2610			17.61075	2610	17.61075
2611			17.6175	2611	17.6175
2612			17.62425	2612	17.62425
2613			17.631001	2613	17.631001
2614			17.637751	2614	17.637751
2615			17.644501	2615	17.644501
2616			17.651251	2616	17.651251
2617			17.658001	2617	17.658001
2618			17.664749	2618	17.664749
2619			17.671499	2619	17.671499
2620			17.678249	2620	17.678249
2621			17.684999	2621	17.684999
2622			17.69175	2622	17.69175
2623			17.6985	2623	17.6985
2624			17.70525	2624	17.70525
2625			17.712	2625	17.712
2626			17.71875	2626	17.71875
2627			17.7255	2627	17.7255
2628			17.73225	2628	17.73225
2629			17.739	2629	17.739
2630			17.74575	2630	17.74575
2631			17.752501	2631	17.752501
2632			17.759251	2632	17.759251
2633			17.766001	2633	17.766001
2634			17.772751	2634	17.772751
2635			17.779501	2635	17.779501
2636			17.786249	2636	17.786249
2637			17.792999	2637	17.792999
2638			17.799749	2638	17.799749
2639			17.806499	2639	17.806499
2640			17.81325	2640	17.81325
2641			17.82	2641	17.82
2642			17.82675	2642	17.82675
2643			17.8335	2643	17.8335
2644			17.84025	2644	17.84025
2645			17.847	2645	17.847
2646			17.85375	2646	17.85375
2647			17.8605	2647	17.8605
2648			17.86725	2648	17.86725
2649			17.874001	2649	17.874001
2650			17.880751	2650	17.880751
2651			17.887501	2651	17.887501
2652			17.894251	2652	17.894251
2653			17.901001	2653	17.901001
2654			17.907749	2654	17.907749
2655			17.914499	2655	17.914499
2656			17.921249	2656	17.921249
2657			17.927999	2657	17.927999
2658			17.93475	2658	17.93475
2659			17.9415	2659	17.9415
2660			17.94825	2660	17.94825
2661			17.955	2661	17.955
2662			17.96175	2662	17.96175
2663			17.9685	2663	17.9685
2664			17.97525	2664	17.97525
2665			17.982	2665	17.982
2666			17.98875	2666	17.98875
2667			17.995501	2667	17.995501
2668			18.002251	2668	18.002251
2669			18.009001	2669	18.009001
2670			18.015751	2670	18.015751
2671			18.022501	2671	18.022501
2672			18.029249	2672	18.029249
2673			18.035999	2673	18.035999
2674			18.042749	2674	18.042749
2675			18.0495	2675	18.0495
2676			18.05625	2676	18.05625
2677			18.063	2677	18.063
2678			18.06975	2678	18.06975
2679			18.0765	2679	18.0765
2680			18.08325	2680	18.08325
2681			18.09	2681	18.09
2682			18.09675	2682	18.09675
2683			18.1035	2683	18.1035
2684			18.11025	2684	18.11025
2685			18.117001	2685	18.117001
2686			18.123751	2686	18.123751
2687			18.130501	2687	18.130501
2688			18.137251	2688	18.137251
2689			18.144001	2689	18.144001
2690			18.150749	2690	18.150749
2691			18.157499	2691	18.157499
2692			18.164249	2692	18.164249
2693			18.171	2693	18.171
2694			18.17775	2694	18.17775
2695			18.1845	2695	18.1845
2696			18.19125	2696	18.19125
2697			18.198	2697	18.198
2698			18.20475	2698	18.20475
2699			18.2115	2699	18.2115
2700			18.21825	2700	18.21825
2701			18.225	2701	18.225
2702			18.23175	2702	18.23175
2703			18.238501	2703	18.238501
2704			18.245251	2704	18.245251
2705			18.252001	2705	18.252001
2706			18.258751	2706	18.258751
2707			18.265501	2707	18.265501
2708			18.272249	2708	18.272249
2709			18.278999	2709	18.278999
2710			18.285749	2710	18.285749
2711			18.2925	2711	18.2925
2712			18.29925	2712	18.29925
2713			18.306	2713	18.306
2714			18.31275	2714	18.31275
2715			18.3195	2715	18.3195
2716			18.32625	2716	18.32625
2717			18.333	2717	18.333
2718			18.33975	2718	18.33975
2719			18.3465	2719	18.3465
2720			18.353251	2720	18.353251
2721			18.360001	2721	18.360001
2722			18.366751	2722	18.366751
2723			18.373501	2723	18.373501
2724			18.380251	2724	18.380251
2725			18.386999	2725	18.386999
2726			18.393749	2726	18.393749
2727			18.400499	2727	18.400499
2728			18.407249	2728	18.407249
2729			18.414	2729	18.414
2730			18.42075	2730	18.42075
2731			18.4275	2731	18.4275
2732			18.43425	2732	18.43425
2733			18.441	2733	18.441
2734			18.44775	2734	18.44775
2735			18.4545	2735	18.4545
2736			18.46125	2736	18.46125
2737			18.468	2737	18.468
2738			18.474751	2738	18.474751
2739			18.481501	2739	18.481501
2740			18.488251	2740	18.488251
2741			18.495001	2741	18.495001
2742			18.501751	2742	18.501751
2743			18.508499	2743	18.508499
2744			18.515249	2744	18.515249
2745			18.521999	2745	18.521999
2746			18.528749	2746	18.528749
2747			18.5355	2747	18.5355
2748			18.54225	2748	18.54225
2749			18.549	2749	18.549
2750			18.55575	2750	18.55575
2751			18.5625	2751	18.5625
2752			18.56925	2752	18.56925
2753			18.576	2753	18.576
2754			18.58275	2754	18.58275
2755			18.5895	2755	18.5895
2756			18.596251	2756	18.596251
2757			18.603001	2757	18.603001
2758			18.609751	2758	18.609751
2759			18.616501	2759	18.616501
2760			18.623251	2760	18.623251
2761			18.629999	2761	18.629999
2762			18.636749	2762	18.636749
2763			18.643499	2763	18.643499
2764			18.650249	2764	18.650249
2765			18.657	2765	18.657
2766			18.66375	2766	18.66375
2767			18.6705	2767	18.6705
2768			18.67725	2768	18.67725
2769			18.684	2769	18.684
2770			18.69075	2770	18.69075
2771			18.6975	2771	18.6975
2772			18.70425	2772	18.70425
2773			18.711	2773	18.711
2774			18.717751	2774	18.717751
2775			18.724501	2775	18.724501
2776			18.731251	2776	18.731251
2777			18.738001	2777	18.738001
2778			18.744751	2778	18.744751
2779			18.751499	2779	18.751499
2780			18.758249	2780	18.758249
2781			18.764999	2781	18.764999
2782			18.771749	2782	18.771749
2783			18.7785	2783	18.7785
2784			18.78525	2784	18.78525
2785			18.792	2785	18.792
2786			18.79875	2786	18.79875
2787			18.8055	2787	18.8055
2788			18.81225	2788	18.81225
2789			18.819	2789	18.819
2790			18.82575	2790	18.82575
2791			18.8325	2791	18.8325
2792			18.839251	2792	18.839251
2793			18.846001	2793	18.846001
2794			18.852751	2794	18.852751
2795			18.859501	2795	18.859501
2796			18.866251	2796	18.866251
2797			18.872999	2797	18.872999
2798			18.879749	2798	18.879749
2799			18.886499	2799	18.886499
2800			18.89325	2800	18.89325
2801			18.9	2801	18.9
2802			18.90675	2802	18.90675
2803			18.9135	2803	18.9135
2804			18.92025	2804	18.92025
2805			18.927	2805	18.927
2806			18.93375	2806	18.93375
2807			18.9405	2807	18.9405
2808			18.94725	2808	18.94725
2809			18.954	2809	18.954
2810			18.960751	2810	18.960751
2811			18.967501	2811	18.967501
2812			18.974251	2812	18.974251
2813			18.981001	2813	18.981001
2814			18.987751	2814	18.987751
2815			18.994499	2815	18.994499
2816			19.001249	2816	19.001249
2817			19.007999	2817	19.007999
2818			19.01475	2818	19.01475
2819			19.0215	2819	19.0215
2820			19.02825	2820	19.02825
2821			19.035	2821	19.035
2822			19.04175	2822	19.04175
2823			19.0485	2823	19.0485
2824			19.05525	2824	19.05525
2825			19.062	2825	19.062
2826			19.06875	2826	19.06875
2827			19.0755	2827	19.0755
2828			19.082251	2828	19.082251
2829			19.089001	2829	19.089001
2830			19.095751	2830	19.095751
2831			19.102501	2831	19.102501
2832			19.109251	2832	19.109251
2833			19.115999	2833	19.115999
2834			19.122749	2834	19.122749
2835			19.129499	2835	19.129499
2836			19.13625	2836	19.13625
2837			19.143	2837	19.143
2838			19.14975	2838	19.14975
2839			19.1565	2839	19.1565
2840			19.16325	2840	19.16325
2841			19.17	2841	19.17
2842			19.17675	2842	19.17675
2843			19.1835	2843	19.1835
2844			19.19025	2844	19.19025
2845			19.197001	2845	19.197001
2846			19.203751	2846	19.203751
2847			19.210501	2847	19.210501
2848			19.217251	2848	19.217251
2849			19.224001	2849	19.224001
2850			19.230749	2850	19.230749
2851			19.237499	2851	19.237499
2852			19.244249	2852	19.244249
2853			19.250999	2853	19.250999
2854			19.25775	2854	19.25775
2855			19.2645	2855	19.2645
2856			19.27125	2856	19.27125
2857			19.278	2857	19.278
2858			19.28475	2858	19.28475
2859			19.2915	2859	19.2915
2860			19.29825	2860	19.29825
2861			19.305	2861	19.305
2862			19.31175	2862	19.31175
2863			19.318501	2863	19.318501
2864			19.325251	2864	19.325251
2865			19.332001	2865	19.332001
2866			19.338751	2866	19.338751
2867			19.345501	2867	19.345501
2868			19.352249	2868	19.352249
2869			19.358999	2869	19.358999
2870			19.365749	2870	19.365749
2871			19.372499	2871	19.372499
2872			19.37925	2872	19.37925
2873			19.386	2873	19.386
2874			19.39275	2874	19.39275
2875			19.3995	2875	19.3995
2876			19.40625	2876	19.40625
2877			19.413	2877	19.413
2878			19.41975	2878	19.41975
2879			19.4265	2879	19.4265
2880			19.43325	2880	19.43325
2881			19.440001	2881	19.440001
2882			19.446751	2882	19.446751
2883			19.453501	2883	19.453501
2884			19.460251	2884	19.460251
2885			19.467001	2885	19.467001
2886			19.473749	2886	19.473749
2887			19.480499	2887	19.480499
2888			19.487249	2888	19.487249
2889			19.493999	2889	19.493999
2890			19.50075	2890	19.50075
2891			19.5075	2891	19.5075
2892			19.51425	2892	19.51425
2893			19.521	2893	19.521
2894			19.52775	2894	19.52775
2895			19.5345	2895	19.5345
2896			19.54125	2896	19.54125
2897			19.548	2897	19.548
2898			19.55475	2898	19.55475
2899			19.561501	2899	19.561501
2900			19.568251	2900	19.568251
2901			19.575001	2901	19.575001
2902			19.581751	2902	19.581751
2903			19.588501	2903	19.588501
2904			19.595249	2904	19.595249
2905			19.601999	2905	19.601999
2906			19.608749	2906	19.608749
2907			19.615499	2907	19.615499
2908			19.62225	2908	19.62225
2909			19.629	2909	19.629
2910			19.63575	2910	19.63575
2911			19.6425	2911	19.6425
2912			19.64925	2912	19.64925
2913			19.656	2913	19.656
2914			19.66275	2914	19.66275
2915			19.6695	2915	19.6695
2916			19.67625	2916	19.67625
2917			19.683001	2917	19.683001
2918			19.689751	2918	19.689751
2919			19.696501	2919	19.696501
2920			19.703251	2920	19.703251
2921			19.710001	2921	19.710001
2922			19.716749	2922	19.716749
2923			19.723499	2923	19.723499
2924			19.730249	2924	19.730249
2925			19.737	2925	19.737
2926			19.74375	2926	19.74375
2927			19.7505	2927	19.7505
2928			19.75725	2928	19.75725
2929			19.764	2929	19.764
2930			19.77075	2930	19.77075
2931			19.7775	2931	19.7775
2932			19.78425	2932	19.78425
2933			19.791	2933	19.791
2934			19.79775	2934	19.79775
2935			19.804501	2935	19.804501
2936			19.811251	2936	19.811251
2937			19.818001	2937	19.818001
2938			19.824751	2938	19.824751
2939			19.831501	2939	19.831501
2940			19.838249	2940	19.838249
2941			19.844999	2941	19.844999
2942			19.851749	2942	19.851749
2943			19.8585	2943	19.8585
2944			19.86525	2944	19.86525
2945			19.872	2945	19.872
2946			19.87875	2946	19.87875
2947			19.8855	2947	19.8855
2948			19.89225	2948	19.89225
2949			19.899	2949	19.899
2950			19.90575	2950	19.90575
2951			19.9125	2951	19.9125
2952			19.91925	2952	19.91925
2953			19.926001	2953	19.926001
2954			19.932751	2954	19.932751
2955			19.939501	2955	19.939501
2956			19.946251	2956	19.946251
2957			19.953001	2957	19.953001
2958			19.959749	2958	19.959749
2959			19.966499	2959	19.966499
2960			19.973249	2960	19.973249
2961			19.98	2961	19.98
2962			19.98675	2962	19.98675
2963			19.9935	2963	19.9935
2964			20.00025	2964	20.00025
2965			20.007	2965	20.007
2966			20.01375	2966	20.01375
2967			20.0205	2967	20.0205
2968			20.02725	2968	20.02725
2969			20.034	2969	20.034
2970			20.040751	2970	20.040751
2971			20.047501	2971	20.047501
2972			20.054251	2972	20.054251
2973			20.061001	2973	20.061001
2974			20.067751	2974	20.067751
2975			20.074499	2975	20.074499
2976			20.081249	2976	20.081249
2977			20.087999	2977	20.087999
2978			20.094749	2978	20.094749
2979			20.1015	2979	20.1015
2980			20.10825	2980	20.10825
2981			20.115	2981	20.115
2982			20.12175	2982	20.12175
2983			20.1285	2983	20.1285
2984			20.13525	2984	20.13525
2985			20.142	2985	20.142
2986			20.14875	2986	20.14875
2987			20.1555	2987	20.1555
2988			20.162251	2988	20.162251
2989			20.169001	2989	20.169001
2990			20.175751	2990	20.175751
2991			20.182501	2991	20.182501
2992			20.189251	2992	20.189251
2993			20.195999	2993	20.195999
2994			20.202749	2994	20.202749
2995			20.209499	2995	20.209499
2996			20.216249	2996	20.216249
2997			20.223	2997	20.223
2998			20.22975	2998	20.22975
2999			20.2365	2999	20.2365
3000			20.24325	3000	20.24325
3001			20.25	3001	20.25
3002			20.25675	3002	20.25675
3003			20.2635	3003	20.2635
3004			20.27025	3004	20.27025
3005			20.277	3005	20.277
3006			20.283751	3006	20.283751
3007			20.290501	3007	20.290501
3008			20.297251	3008	20.297251
3009			20.304001	3009	20.304001
3010			20.310751	3010	20.310751
3011			20.317499	3011	20.317499
3012			20.324249	3012	20.324249
3013			20.330999	3013	20.330999
3014			20.337749	3014	20.337749
3015			20.3445	3015	20.3445
3016			20.35125	3016	20.35125
3017			20.358	3017	20.358
3018			20.36475	3018	20.36475
3019			20.3715	3019	20.3715
3020			20.37825	3020	20.37825
3021			20.385	3021	20.385
3022			20.39175	3022	20.39175
3023			20.3985	3023	20.3985
3024			20.405251	3024	20.405251
3025			20.412001	3025	20.412001
3026			20.418751	3026	20.418751
3027			20.425501	3027	20.425501
3028			20.432251	3028	20.432251
3029			20.438999	3029	20.438999
3030			20.445749	3030	20.445749
3031			20.452499	3031	20.452499
3032			20.459249	3032	20.459249
3033			20.466	3033	20.466
3034			20.47275	3034	20.47275
3035			20.4795	3035	20.4795
3036			20.48625	3036	20.48625
3037			20.493	3037	20.493
3038			20.49975	3038	20.49975
3039			20.5065	3039	20.5065
3040			20.51325	3040	20.51325
3041			20.52	3041	20.52
3042			20.526751	3042	20.526751
3043			20.533501	3043	20.533501
3044			20.540251	3044	20.540251
3045			20.547001	3045	20.547001
3046			20.553751	3046	20.553751
3047			20.560499	3047	20.560499
3048			20.567249	3048	20.567249
3049			20.573999	3049	20.573999
3050			20.58075	3050	20.58075
3051			20.5875	3051	20.5875
3052			20.59425	3052	20.59425
3053			20.601	3053	20.601
3054			20.60775	3054	20.60775
3055			20.6145	3055	20.6145
3056			20.62125	3056	20.62125
3057			20.628	3057	20.628
3058			20.63475	3058	20.63475
3059			20.6415	3059	20.6415
3060			20.648251	3060	20.648251
3061			20.655001	3061	20.655001
3062			20.661751	3062	20.661751
3063			20.668501	3063	20.668501
3064			20.675251	3064	20.675251
3065			20.681999	3065	20.681999
3066			20.688749	3066	20.688749
3067			20.695499	3067	20.695499
3068			20.70225	3068	20.70225
3069			20.709	3069	20.709
3070			20.71575	3070	20.71575
3071			20.7225	3071	20.7225
3072			20.72925	3072	20.72925
3073			20.736	3073	20.736
3074			20.74275	3074	20.74275
3075			20.7495	3075	20.7495
3076			20.75625	3076	20.75625
3077			20.763	3077	20.763
3078			20.769751	3078	20.769751
3079			20.776501	3079	20.776501
3080			20.783251	3080	20.783251
3081			20.790001	3081	20.790001
3082			20.796751	3082	20.796751
3083			20.803499	3083	20.803499
3084			20.810249	3084	20.810249
3085			20.816999	3085	20.816999
3086			20.82375	3086	20.82375
3087			20.8305	3087	20.8305
3088			20.83725	3088	20.83725
3089			20.844	3089	20.844
3090			20.85075	3090	20.85075
3091			20.8575	3091	20.8575
3092			20.86425	3092	20.86425
3093			20.871	3093	20.871
3094			20.87775	3094	20.87775
3095			20.884501	3095	20.884501
3096			20.891251	3096	20.891251
3097			20.898001	3097	20.898001
3098			20.904751	3098	20.904751
3099			20.911501	3099	20.911501
3100			20.918249	3100	20.918249
3101			20.924999	3101	20.924999
3102			20.931749	3102	20.931749
3103			20.938499	3103	20.938499
3104			20.94525	3104	20.94525
3105			20.952	3105	20.952
3106			20.95875	3106	20.95875
3107			20.9655	3107	20.9655
3108			20.97225	3108	20.97225
3109			20.979	3109	20.979
3110			20.98575	3110	20.98575
3111			20.9925	3111	20.9925
3112			20.99925	3112	20.99925
3113			21.006001	3113	21.006001
3114			21.012751	3114	21.012751
3115			21.019501	3115	21.019501
3116			21.026251	3116	21.026251
3117			21.033001	3117	21.033001
3118			21.039749	3118	21.039749
3119			21.046499	3119	21.046499
3120			21.053249	3120	21.053249
3121			21.059999	3121	21.059999
3122			21.06675	3122	21.06675
3123			21.0735	3123	21.0735
3124			21.08025	3124	21.08025
3125			21.087	3125	21.087
3126			21.09375	3126	21.09375
3127			21.1005	3127	21.1005
3128			21.10725	3128	21.10725
3129			21.114	3129	21.114
3130			21.12075	3130	21.12075
3131			21.127501	3131	21.127501
3132			21.134251	3132	21.134251
3133			21.141001	3133	21.141001
3134			21.147751	3134	21.147751
3135			21.154501	3135	21.154501
3136			21.161249	3136	21.161249
3137			21.167999	3137	21.167999
3138			21.174749	3138	21.174749
3139			21.181499	3139	21.181499
3140			21.18825	3140	21.18825
3141			21.195	3141	21.195
3142			21.20175	3142	21.20175
3143			21.2085	3143	21.2085
3144			21.21525	3144	21.21525
3145			21.222	3145	21.222
3146			21.22875	3146	21.22875
3147			21.2355	3147	21.2355
3148			21.24225	3148	21.24225
3149			21.249001	3149	21.249001
3150			21.255751	3150	21.255751
3151			21.262501	3151	21.262501
3152			21.269251	3152	21.269251
3153			21.276001	3153	21.276001
3154			21.282749	3154	21.282749
3155			21.289499	3155	21.289499
3156			21.296249	3156	21.296249
3157			21.302999	3157	21.302999
3158			21.30975	3158	21.30975
3159			21.3165	3159	21.3165
3160			21.32325	3160	21.32325
3161			21.33	3161	21.33
3162			21.33675	3162	21.33675
3163			21.3435	3163	21.3435
3164			21.35025	3164	21.35025
3165			21.357	3165	21.357
3166			21.36375	3166	21.36375
3167			21.370501	3167	21.370501
3168			21.377251	3168	21.377251
3169			21.384001	3169	21.384001
3170			21.390751	3170	21.390751
3171			21.397501	3171	21.397501
3172			21.404249	3172	21.404249
3173			21.410999	3173	21.410999
3174			21.417749	3174	21.417749
3175			21.4245	3175	21.4245
3176			21.43125	3176	21.43125
3177			21.438	3177	21.438
3178			21.44475	3178	21.44475
3179			21.4515	3179	21.4515
3180			21.45825	3180	21.45825
3181			21.465	3181	21.465
3182			21.47175	3182	21.47175
3183			21.4785	3183	21.4785
3184			21.48525	3184	21.48525
3185			21.492001	3185	21.492001
3186			21.498751	3186	21.498751
3187			21.505501	3187	21.505501
3188			21.512251	3188	21.512251
3189			21.519001	3189	21.519001
3190			21.525749	3190	21.525749
3191			21.532499	3191	21.532499
3192			21.539249	3192	21.539249
3193			21.546	3193	21.546
3194			21.55275	3194	21.55275
3195			21.5595	3195	21.5595
3196			21.56625	3196	21.56625
3197			21.573	3197	21.573
3198			21.57975	3198	21.57975
3199			21.5865	3199	21.5865
3200			21.59325	3200	21.59325
3201			21.6	3201	21.6
3202			21.60675	3202	21.60675
3203			21.613501	3203	21.613501
3204			21.620251	3204	21.620251
3205			21.627001	3205	21.627001
3206			21.633751	3206	21.633751
3207			21.640501	3207	21.640501
3208			21.647249	3208	21.647249
3209			21.653999	3209	21.653999
3210			21.660749	3210	21.660749
3211			21.6675	3211	21.6675
3212			21.67425	3212	21.67425
3213			21.681	3213	21.681
3214			21.68775	3214	21.68775
3215			21.6945	3215	21.6945
3216			21.70125	3216	21.70125
3217			21.708	3217	21.708
3218			21.71475	3218	21.71475
3219			21.7215	3219	21.7215
3220			21.728251	3220	21.728251
3221			21.735001	3221	21.735001
3222			21.741751	3222	21.741751
3223			21.748501	3223	21.748501
3224			21.755251	3224	21.755251
3225			21.761999	3225	21.761999
3226			21.768749	3226	21.768749
3227			21.775499	3227	21.775499
3228			21.782249	3228	21.782249
3229			21.789	3229	21.789
3230			21.79575	3230	21.79575
3231			21.8025	3231	21.8025
3232			21.80925	3232	21.80925
3233			21.816	3233	21.816
3234			21.82275	3234	21.82275
3235			21.8295	3235	21.8295
3236			21.83625	3236	21.83625
3237			21.843	3237	21.843
3238			21.849751	3238	21.849751
3239			21.856501	3239	21.856501
3240			21.863251	3240	21.863251
3241			21.870001	3241	21.870001
3242			21.876751	3242	21.876751
3243			21.883499	3243	21.883499
3244			21.890249	3244	21.890249
3245			21.896999	3245	21.896999
3246			21.903749	3246	21.903749
3247			21.9105	3247	21.9105
3248			21.91725	3248	21.91725
3249			21.924	3249	21.924
3250			21.93075	3250	21.93075
3251			21.9375	3251	21.9375
3252			21.94425	3252	21.94425
3253			21.951	3253	21.951
3254			21.95775	3254	21.95775
3255			21.9645	3255	21.9645
3256			21.971251	3256	21.971251
3257			21.978001	3257	21.978001
3258			21.984751	3258	21.984751
3259			21.991501	3259	21.991501
3260			21.998251	3260	21.998251
3261			22.004999	3261	22.004999
3262			22.011749	3262	22.011749
3263			22.018499	3263	22.018499
3264			22.025249	3264	22.025249
3265			22.032	3265	22.032
3266			22.03875	3266	22.03875
3267			22.0455	3267	22.0455
3268			22.05225	3268	22.05225
3269			22.059	3269	22.059
3270			22.06575	3270	22.06575
3271			22.0725	3271	22.0725
3272			22.07925	3272	22.07925
3273			22.086	3273	22.086
3274			22.092751	3274	22.092751
3275			22.099501	3275	22.099501
3276			22.106251	3276	22.106251
3277			22.113001	3277	22.113001
3278			22.119751	3278	22.119751
3279			22.126499	3279	22.126499
3280			22.133249	3280	22.133249
3281			22.139999	3281	22.139999
3282			22.146749	3282	22.146749
3283			22.1535	3283	22.1535
3284			22.16025	3284	22.16025
3285			22.167	3285	22.167
3286			22.17375	3286	22.17375
3287			22.1805	3287	22.1805
3288			22.18725	3288	22.18725
3289			22.194	3289	22.194
3290			22.20075	3290	22.20075
3291			22.2075	3291	22.2075
3292			22.214251	3292	22.214251
3293			22.221001	3293	22.221001
3294			22.227751	3294	22.227751
3295			22.234501	3295	22.234501
3296			22.241251	3296	22.241251
3297			22.247999	3297	22.247999
3298			22.254749	3298	22.254749
3299			22.261499	3299	22.261499
3300			22.26825	3300	22.26825
3301			22.275	3301	22.275
3302			22.28175	3302	22.28175
3303			22.2885	3303	22.2885
3304			22.29525	3304	22.29525
3305			22.302	3305	22.302
3306			22.30875	3306	22.30875
3307			22.3155	3307	22.3155
3308			22.32225	3308	22.32225
3309			22.329	3309	22.329
3310			22.335751	3310	22.335751
3311			22.342501	3311	22.342501
3312			22.349251	3312	22.349251
3313			22.356001	3313	22.356001
3314			22.362751	3314	22.362751
3315			22.369499	3315	22.369499
3316			22.376249	3316	22.376249
3317			22.382999	3317	22.382999
3318			22.38975	3318	22.38975
3319			22.3965	3319	22.3965
3320			22.40325	3320	22.40325
3321			22.41	3321	22.41
3322			22.41675	3322	22.41675
3323			22.4235	3323	22.4235
3324			22.43025	3324	22.43025
3325			22.437	3325	22.437
3326			22.44375	3326	22.44375
3327			22.4505	3327	22.4505
